edition,country_noc,sport,athlete_id,medal
1968 Summer Olympics,USA,Tennis,902520,na
1968 Summer Olympics,USA,Tennis,901456,na
1968 Summer Olympics,USA,Tennis,902520,na
1968 Summer Olympics,USA,Tennis,901456,na
1968 Summer Olympics,USA,Tennis,902518,na
1968 Summer Olympics,USA,Tennis,902529,na
1968 Summer Olympics,USA,Tennis,902518,na
1968 Summer Olympics,USA,Tennis,902529,na
1968 Summer Olympics,USA,Tennis,902520,na
1968 Summer Olympics,USA,Tennis,902519,na
1968 Summer Olympics,USA,Tennis,902518,na
1968 Summer Olympics,USA,Tennis,901483,na
1968 Summer Olympics,USA,Tennis,902518,na
1968 Summer Olympics,USA,Tennis,902526,na
1968 Summer Olympics,USA,Tennis,902529,na
1968 Summer Olympics,USA,Tennis,902525,na
1968 Summer Olympics,USA,Tennis,902529,na
1968 Summer Olympics,USA,Tennis,902525,na
1968 Summer Olympics,USA,Tennis,902520,na
1968 Summer Olympics,USA,Tennis,902519,na
1968 Summer Olympics,USA,Volleyball,53275,na
1968 Summer Olympics,USA,Volleyball,53280,na
1968 Summer Olympics,USA,Volleyball,53284,na
1968 Summer Olympics,USA,Volleyball,53285,na
1968 Summer Olympics,USA,Volleyball,53292,na
1968 Summer Olympics,USA,Volleyball,53294,na
1968 Summer Olympics,USA,Volleyball,53305,na
1968 Summer Olympics,USA,Volleyball,53310,na
1968 Summer Olympics,USA,Volleyball,53313,na
1968 Summer Olympics,USA,Volleyball,53319,na
1968 Summer Olympics,USA,Volleyball,53323,na
1968 Summer Olympics,USA,Volleyball,53327,na
1968 Summer Olympics,USA,Volleyball,53225,na
1968 Summer Olympics,USA,Volleyball,53236,na
1968 Summer Olympics,USA,Volleyball,53237,na
1968 Summer Olympics,USA,Volleyball,53239,na
1968 Summer Olympics,USA,Volleyball,53244,na
1968 Summer Olympics,USA,Volleyball,53248,na
1968 Summer Olympics,USA,Volleyball,53251,na
1968 Summer Olympics,USA,Volleyball,53257,na
1968 Summer Olympics,USA,Volleyball,53259,na
1968 Summer Olympics,USA,Volleyball,53260,na
1968 Summer Olympics,USA,Volleyball,53261,na
1968 Summer Olympics,USA,Volleyball,53270,na
1968 Summer Olympics,USA,Water Polo,54978,na
1968 Summer Olympics,USA,Water Polo,54886,na
1968 Summer Olympics,USA,Water Polo,54984,na
1968 Summer Olympics,USA,Water Polo,54908,na
1968 Summer Olympics,USA,Water Polo,54907,na
1968 Summer Olympics,USA,Water Polo,54895,na
1968 Summer Olympics,USA,Water Polo,54989,na
1968 Summer Olympics,USA,Water Polo,54985,na
1968 Summer Olympics,USA,Water Polo,54967,na
1968 Summer Olympics,USA,Water Polo,54959,na
1968 Summer Olympics,USA,Water Polo,54888,na
1968 Summer Olympics,USA,Weightlifting,56994,na
1968 Summer Olympics,USA,Weightlifting,56999,na
1968 Summer Olympics,USA,Weightlifting,57014,na
1968 Summer Olympics,USA,Weightlifting,56982,na
1968 Summer Olympics,USA,Weightlifting,56953,na
1968 Summer Olympics,USA,Weightlifting,56971,Bronze
1968 Summer Olympics,USA,Weightlifting,57012,na
1968 Summer Olympics,USA,Wrestling,60776,na
1968 Summer Olympics,USA,Wrestling,60652,na
1968 Summer Olympics,USA,Wrestling,60653,na
1968 Summer Olympics,USA,Wrestling,60666,na
1968 Summer Olympics,USA,Wrestling,60695,na
1968 Summer Olympics,USA,Wrestling,60570,na
1968 Summer Olympics,USA,Wrestling,60754,na
1968 Summer Olympics,USA,Wrestling,60746,na
1968 Summer Olympics,USA,Wrestling,60751,Silver
1968 Summer Olympics,USA,Wrestling,60573,Silver
1968 Summer Olympics,USA,Wrestling,60614,na
1968 Summer Olympics,USA,Wrestling,60792,na
1968 Summer Olympics,USA,Wrestling,60600,na
1968 Summer Olympics,USA,Wrestling,60730,na
1968 Summer Olympics,USA,Wrestling,60691,na
1968 Summer Olympics,USA,Wrestling,60682,na
1968 Winter Olympics,USA,Alpine Skiing,87915,na
1968 Winter Olympics,USA,Alpine Skiing,95296,na
1968 Winter Olympics,USA,Alpine Skiing,85480,na
1968 Winter Olympics,USA,Alpine Skiing,83865,na
1968 Winter Olympics,USA,Alpine Skiing,87915,na
1968 Winter Olympics,USA,Alpine Skiing,86617,na
1968 Winter Olympics,USA,Alpine Skiing,97061,na
1968 Winter Olympics,USA,Alpine Skiing,84685,na
1968 Winter Olympics,USA,Alpine Skiing,97061,na
1968 Winter Olympics,USA,Alpine Skiing,86617,na
1968 Winter Olympics,USA,Alpine Skiing,84685,na
1968 Winter Olympics,USA,Alpine Skiing,87915,na
1968 Winter Olympics,USA,Alpine Skiing,80897,na
1968 Winter Olympics,USA,Alpine Skiing,82363,na
1968 Winter Olympics,USA,Alpine Skiing,80808,na
1968 Winter Olympics,USA,Alpine Skiing,80747,na
1968 Winter Olympics,USA,Alpine Skiing,81905,na
1968 Winter Olympics,USA,Alpine Skiing,80808,na
1968 Winter Olympics,USA,Alpine Skiing,80897,na
1968 Winter Olympics,USA,Alpine Skiing,80525,na
1968 Winter Olympics,USA,Alpine Skiing,80897,na
1968 Winter Olympics,USA,Alpine Skiing,81078,na
1968 Winter Olympics,USA,Alpine Skiing,80525,na
1968 Winter Olympics,USA,Alpine Skiing,81905,na
1968 Winter Olympics,USA,Biathlon,98775,na
1968 Winter Olympics,USA,Biathlon,97725,na
1968 Winter Olympics,USA,Biathlon,98968,na
1968 Winter Olympics,USA,Biathlon,84686,na
1968 Winter Olympics,USA,Biathlon,98775,na
1968 Winter Olympics,USA,Biathlon,98968,na
1968 Winter Olympics,USA,Biathlon,97725,na
1968 Winter Olympics,USA,Biathlon,85434,na
1968 Winter Olympics,USA,Bobsleigh,89381,na
1968 Winter Olympics,USA,Bobsleigh,87254,na
1968 Winter Olympics,USA,Bobsleigh,84811,na
1968 Winter Olympics,USA,Bobsleigh,91925,na
1968 Winter Olympics,USA,Bobsleigh,97079,na
1968 Winter Olympics,USA,Bobsleigh,85339,na
1968 Winter Olympics,USA,Bobsleigh,84921,na
1968 Winter Olympics,USA,Bobsleigh,85346,na
1968 Winter Olympics,USA,Bobsleigh,86624,na
1968 Winter Olympics,USA,Bobsleigh,84811,na
1968 Winter Olympics,USA,Bobsleigh,91925,na
1968 Winter Olympics,USA,Bobsleigh,97199,na
1968 Winter Olympics,USA,Cross Country Skiing,85917,na
1968 Winter Olympics,USA,Cross Country Skiing,85481,na
1968 Winter Olympics,USA,Cross Country Skiing,86203,na
1968 Winter Olympics,USA,Cross Country Skiing,85002,na
1968 Winter Olympics,USA,Cross Country Skiing,85917,na
1968 Winter Olympics,USA,Cross Country Skiing,85481,na
1968 Winter Olympics,USA,Cross Country Skiing,87868,na
1968 Winter Olympics,USA,Cross Country Skiing,91935,na
1968 Winter Olympics,USA,Cross Country Skiing,85917,na
1968 Winter Olympics,USA,Cross Country Skiing,85481,na
1968 Winter Olympics,USA,Cross Country Skiing,85002,na
1968 Winter Olympics,USA,Cross Country Skiing,87868,na
1968 Winter Olympics,USA,Cross Country Skiing,85917,na
1968 Winter Olympics,USA,Cross Country Skiing,85481,na
1968 Winter Olympics,USA,Cross Country Skiing,86203,na
1968 Winter Olympics,USA,Cross Country Skiing,84302,na
1968 Winter Olympics,USA,Figure Skating,99028,Silver
1968 Winter Olympics,USA,Figure Skating,98667,na
1968 Winter Olympics,USA,Figure Skating,96373,na
1968 Winter Olympics,USA,Figure Skating,81072,Gold
1968 Winter Olympics,USA,Figure Skating,81958,na
1968 Winter Olympics,USA,Figure Skating,81726,na
1968 Winter Olympics,USA,Figure Skating,81458,na
1968 Winter Olympics,USA,Figure Skating,87838,na
1968 Winter Olympics,USA,Figure Skating,82506,na
1968 Winter Olympics,USA,Figure Skating,98759,na
1968 Winter Olympics,USA,Figure Skating,82445,na
1968 Winter Olympics,USA,Figure Skating,97481,na
1968 Winter Olympics,USA,Figure Skating,900758,na
1968 Winter Olympics,USA,Figure Skating,900801,na
1968 Winter Olympics,USA,Figure Skating,900742,na
1968 Winter Olympics,USA,Figure Skating,900767,na
1968 Winter Olympics,USA,Figure Skating,900739,na
1968 Winter Olympics,USA,Figure Skating,900763,na
1968 Winter Olympics,USA,Ice Hockey,84392,na
1968 Winter Olympics,USA,Ice Hockey,84937,na
1968 Winter Olympics,USA,Ice Hockey,84988,na
1968 Winter Olympics,USA,Ice Hockey,85609,na
1968 Winter Olympics,USA,Ice Hockey,85979,na
1968 Winter Olympics,USA,Ice Hockey,87248,na
1968 Winter Olympics,USA,Ice Hockey,87249,na
1968 Winter Olympics,USA,Ice Hockey,89637,na
1968 Winter Olympics,USA,Ice Hockey,91887,na
1968 Winter Olympics,USA,Ice Hockey,95590,na
1968 Winter Olympics,USA,Ice Hockey,95745,na
1968 Winter Olympics,USA,Ice Hockey,96204,na
1968 Winter Olympics,USA,Ice Hockey,96479,na
1968 Winter Olympics,USA,Ice Hockey,96882,na
1968 Winter Olympics,USA,Ice Hockey,96951,na
1968 Winter Olympics,USA,Ice Hockey,97008,na
1968 Winter Olympics,USA,Ice Hockey,97879,na
1968 Winter Olympics,USA,Ice Hockey,98705,na
1968 Winter Olympics,USA,Luge,89475,na
1968 Winter Olympics,USA,Luge,95651,na
1968 Winter Olympics,USA,Luge,86612,na
1968 Winter Olympics,USA,Luge,96224,na
1968 Winter Olympics,USA,Luge,86612,na
1968 Winter Olympics,USA,Luge,95576,na
1968 Winter Olympics,USA,Luge,82204,na
1968 Winter Olympics,USA,Luge,83045,na
1968 Winter Olympics,USA,Luge,81407,na
1968 Winter Olympics,USA,Nordic Combined,84302,na
1968 Winter Olympics,USA,Nordic Combined,88649,na
1968 Winter Olympics,USA,Nordic Combined,95460,na
1968 Winter Olympics,USA,Nordic Combined,98489,na
1968 Winter Olympics,USA,Ski Jumping,83815,na
1968 Winter Olympics,USA,Ski Jumping,83806,na
1968 Winter Olympics,USA,Ski Jumping,96715,na
1968 Winter Olympics,USA,Ski Jumping,98841,na
1968 Winter Olympics,USA,Ski Jumping,83806,na
1968 Winter Olympics,USA,Ski Jumping,96715,na
1968 Winter Olympics,USA,Ski Jumping,83815,na
1968 Winter Olympics,USA,Ski Jumping,92169,na
1968 Winter Olympics,USA,Speed Skating,95299,Silver
1968 Winter Olympics,USA,Speed Skating,84174,na
1968 Winter Olympics,USA,Speed Skating,99050,na
1968 Winter Olympics,USA,Speed Skating,86204,na
1968 Winter Olympics,USA,Speed Skating,99051,na
1968 Winter Olympics,USA,Speed Skating,89491,na
1968 Winter Olympics,USA,Speed Skating,89414,na
1968 Winter Olympics,USA,Speed Skating,84589,na
1968 Winter Olympics,USA,Speed Skating,89414,na
1968 Winter Olympics,USA,Speed Skating,84886,na
1968 Winter Olympics,USA,Speed Skating,89491,na
1968 Winter Olympics,USA,Speed Skating,89414,na
1968 Winter Olympics,USA,Speed Skating,84886,na
1968 Winter Olympics,USA,Speed Skating,81065,Silver
1968 Winter Olympics,USA,Speed Skating,81312,Silver
1968 Winter Olympics,USA,Speed Skating,81822,Silver
1968 Winter Olympics,USA,Speed Skating,81312,Bronze
1968 Winter Olympics,USA,Speed Skating,80557,na
1968 Winter Olympics,USA,Speed Skating,81065,na
1968 Winter Olympics,USA,Speed Skating,81312,na
1968 Winter Olympics,USA,Speed Skating,80557,na
1968 Winter Olympics,USA,Speed Skating,81987,na
1968 Winter Olympics,USA,Speed Skating,80557,na
1968 Winter Olympics,USA,Speed Skating,81987,na
1968 Winter Olympics,USA,Speed Skating,80964,na
1972 Summer Olympics,USA,Archery,2254,Gold
1972 Summer Olympics,USA,Archery,2231,na
1972 Summer Olympics,USA,Archery,2239,na
1972 Summer Olympics,USA,Archery,2221,Gold
1972 Summer Olympics,USA,Archery,2211,na
1972 Summer Olympics,USA,Archery,2204,na
1972 Summer Olympics,USA,Artistic Gymnastics,31348,na
1972 Summer Olympics,USA,Artistic Gymnastics,31279,na
1972 Summer Olympics,USA,Artistic Gymnastics,31423,na
1972 Summer Olympics,USA,Artistic Gymnastics,31304,na
1972 Summer Olympics,USA,Artistic Gymnastics,31416,na
1972 Summer Olympics,USA,Artistic Gymnastics,31326,na
1972 Summer Olympics,USA,Artistic Gymnastics,31348,na
1972 Summer Olympics,USA,Artistic Gymnastics,31279,na
1972 Summer Olympics,USA,Artistic Gymnastics,31423,na
1972 Summer Olympics,USA,Artistic Gymnastics,31304,na
1972 Summer Olympics,USA,Artistic Gymnastics,31416,na
1972 Summer Olympics,USA,Artistic Gymnastics,31326,na
1972 Summer Olympics,USA,Artistic Gymnastics,31416,na
1972 Summer Olympics,USA,Artistic Gymnastics,31423,na
1972 Summer Olympics,USA,Artistic Gymnastics,31348,na
1972 Summer Olympics,USA,Artistic Gymnastics,31279,na
1972 Summer Olympics,USA,Artistic Gymnastics,31326,na
1972 Summer Olympics,USA,Artistic Gymnastics,31304,na
1972 Summer Olympics,USA,Artistic Gymnastics,31423,na
1972 Summer Olympics,USA,Artistic Gymnastics,31348,na
1972 Summer Olympics,USA,Artistic Gymnastics,31416,na
1972 Summer Olympics,USA,Artistic Gymnastics,31279,na
1972 Summer Olympics,USA,Artistic Gymnastics,31304,na
1972 Summer Olympics,USA,Artistic Gymnastics,31326,na
1972 Summer Olympics,USA,Artistic Gymnastics,31423,na
1972 Summer Olympics,USA,Artistic Gymnastics,31348,na
1972 Summer Olympics,USA,Artistic Gymnastics,31416,na
1972 Summer Olympics,USA,Artistic Gymnastics,31304,na
1972 Summer Olympics,USA,Artistic Gymnastics,31279,na
1972 Summer Olympics,USA,Artistic Gymnastics,31326,na
1972 Summer Olympics,USA,Artistic Gymnastics,31348,na
1972 Summer Olympics,USA,Artistic Gymnastics,31326,na
1972 Summer Olympics,USA,Artistic Gymnastics,31423,na
1972 Summer Olympics,USA,Artistic Gymnastics,31279,na
1972 Summer Olympics,USA,Artistic Gymnastics,31304,na
1972 Summer Olympics,USA,Artistic Gymnastics,31416,na
1972 Summer Olympics,USA,Artistic Gymnastics,31423,na
1972 Summer Olympics,USA,Artistic Gymnastics,31279,na
1972 Summer Olympics,USA,Artistic Gymnastics,31348,na
1972 Summer Olympics,USA,Artistic Gymnastics,31326,na
1972 Summer Olympics,USA,Artistic Gymnastics,31304,na
1972 Summer Olympics,USA,Artistic Gymnastics,31416,na
1972 Summer Olympics,USA,Artistic Gymnastics,31348,na
1972 Summer Olympics,USA,Artistic Gymnastics,31279,na
1972 Summer Olympics,USA,Artistic Gymnastics,31304,na
1972 Summer Olympics,USA,Artistic Gymnastics,31416,na
1972 Summer Olympics,USA,Artistic Gymnastics,31326,na
1972 Summer Olympics,USA,Artistic Gymnastics,31423,na
1972 Summer Olympics,USA,Artistic Gymnastics,29279,na
1972 Summer Olympics,USA,Artistic Gymnastics,29270,na
1972 Summer Olympics,USA,Artistic Gymnastics,29231,na
1972 Summer Olympics,USA,Artistic Gymnastics,29275,na
1972 Summer Olympics,USA,Artistic Gymnastics,29264,na
1972 Summer Olympics,USA,Artistic Gymnastics,29294,na
1972 Summer Olympics,USA,Artistic Gymnastics,29279,na
1972 Summer Olympics,USA,Artistic Gymnastics,29231,na
1972 Summer Olympics,USA,Artistic Gymnastics,29275,na
1972 Summer Olympics,USA,Artistic Gymnastics,29270,na
1972 Summer Olympics,USA,Artistic Gymnastics,29264,na
1972 Summer Olympics,USA,Artistic Gymnastics,29294,na
1972 Summer Olympics,USA,Artistic Gymnastics,29279,na
1972 Summer Olympics,USA,Artistic Gymnastics,29270,na
1972 Summer Olympics,USA,Artistic Gymnastics,29264,na
1972 Summer Olympics,USA,Artistic Gymnastics,29231,na
1972 Summer Olympics,USA,Artistic Gymnastics,29294,na
1972 Summer Olympics,USA,Artistic Gymnastics,29275,na
1972 Summer Olympics,USA,Artistic Gymnastics,29279,na
1972 Summer Olympics,USA,Artistic Gymnastics,29231,na
1972 Summer Olympics,USA,Artistic Gymnastics,29294,na
1972 Summer Olympics,USA,Artistic Gymnastics,29264,na
1972 Summer Olympics,USA,Artistic Gymnastics,29275,na
1972 Summer Olympics,USA,Artistic Gymnastics,29270,na
1972 Summer Olympics,USA,Artistic Gymnastics,29279,na
1972 Summer Olympics,USA,Artistic Gymnastics,29275,na
1972 Summer Olympics,USA,Artistic Gymnastics,29264,na
1972 Summer Olympics,USA,Artistic Gymnastics,29231,na
1972 Summer Olympics,USA,Artistic Gymnastics,29270,na
1972 Summer Olympics,USA,Artistic Gymnastics,29294,na
1972 Summer Olympics,USA,Artistic Gymnastics,29279,na
1972 Summer Olympics,USA,Artistic Gymnastics,29231,na
1972 Summer Olympics,USA,Artistic Gymnastics,29275,na
1972 Summer Olympics,USA,Artistic Gymnastics,29270,na
1972 Summer Olympics,USA,Artistic Gymnastics,29294,na
1972 Summer Olympics,USA,Artistic Gymnastics,29264,na
1972 Summer Olympics,USA,Athletics,79114,Silver
1972 Summer Olympics,USA,Athletics,78966,na
1972 Summer Olympics,USA,Athletics,78523,na
1972 Summer Olympics,USA,Athletics,78117,Silver
1972 Summer Olympics,USA,Athletics,78181,na
1972 Summer Olympics,USA,Athletics,79053,na
1972 Summer Olympics,USA,Athletics,78745,Gold
1972 Summer Olympics,USA,Athletics,78248,Silver
1972 Summer Olympics,USA,Athletics,79059,na
1972 Summer Olympics,USA,Athletics,79216,Gold
1972 Summer Olympics,USA,Athletics,79105,na
1972 Summer Olympics,USA,Athletics,79208,na
1972 Summer Olympics,USA,Athletics,79216,na
1972 Summer Olympics,USA,Athletics,79183,na
1972 Summer Olympics,USA,Athletics,78987,na
1972 Summer Olympics,USA,Athletics,78915,na
1972 Summer Olympics,USA,Athletics,79227,na
1972 Summer Olympics,USA,Athletics,78557,na
1972 Summer Olympics,USA,Athletics,79039,na
1972 Summer Olympics,USA,Athletics,78039,na
1972 Summer Olympics,USA,Athletics,78435,na
1972 Summer Olympics,USA,Athletics,79039,Gold
1972 Summer Olympics,USA,Athletics,78807,na
1972 Summer Olympics,USA,Athletics,78061,na
1972 Summer Olympics,USA,Athletics,78791,Gold
1972 Summer Olympics,USA,Athletics,78554,Bronze
1972 Summer Olympics,USA,Athletics,78295,na
1972 Summer Olympics,USA,Athletics,78732,Silver
1972 Summer Olympics,USA,Athletics,79019,na
1972 Summer Olympics,USA,Athletics,78167,na
1972 Summer Olympics,USA,Athletics,78996,na
1972 Summer Olympics,USA,Athletics,78158,na
1972 Summer Olympics,USA,Athletics,78731,na
1972 Summer Olympics,USA,Athletics,78117,Gold
1972 Summer Olympics,USA,Athletics,79114,Gold
1972 Summer Olympics,USA,Athletics,79130,Gold
1972 Summer Olympics,USA,Athletics,78523,Gold
1972 Summer Olympics,USA,Athletics,78181,Gold
1972 Summer Olympics,USA,Athletics,78966,Gold
1972 Summer Olympics,USA,Athletics,923567,na
1972 Summer Olympics,USA,Athletics,923568,na
1972 Summer Olympics,USA,Athletics,78380,na
1972 Summer Olympics,USA,Athletics,79059,na
1972 Summer Olympics,USA,Athletics,78248,na
1972 Summer Olympics,USA,Athletics,78745,na
1972 Summer Olympics,USA,Athletics,79230,na
1972 Summer Olympics,USA,Athletics,78332,na
1972 Summer Olympics,USA,Athletics,78660,na
1972 Summer Olympics,USA,Athletics,79230,Bronze
1972 Summer Olympics,USA,Athletics,79174,na
1972 Summer Olympics,USA,Athletics,78530,na
1972 Summer Olympics,USA,Athletics,79100,Bronze
1972 Summer Olympics,USA,Athletics,78350,na
1972 Summer Olympics,USA,Athletics,78630,na
1972 Summer Olympics,USA,Athletics,79014,Silver
1972 Summer Olympics,USA,Athletics,78614,Bronze
1972 Summer Olympics,USA,Athletics,79063,na
1972 Summer Olympics,USA,Athletics,79197,Gold
1972 Summer Olympics,USA,Athletics,78961,Bronze
1972 Summer Olympics,USA,Athletics,78207,na
1972 Summer Olympics,USA,Athletics,78274,na
1972 Summer Olympics,USA,Athletics,79163,na
1972 Summer Olympics,USA,Athletics,79054,na
1972 Summer Olympics,USA,Athletics,79214,Silver
1972 Summer Olympics,USA,Athletics,78394,na
1972 Summer Olympics,USA,Athletics,78860,na
1972 Summer Olympics,USA,Athletics,79041,Silver
1972 Summer Olympics,USA,Athletics,78913,na
1972 Summer Olympics,USA,Athletics,79159,na
1972 Summer Olympics,USA,Athletics,78433,na
1972 Summer Olympics,USA,Athletics,79002,na
1972 Summer Olympics,USA,Athletics,78420,na
1972 Summer Olympics,USA,Athletics,78999,Bronze
1972 Summer Olympics,USA,Athletics,78718,na
1972 Summer Olympics,USA,Athletics,79071,na
1972 Summer Olympics,USA,Athletics,78103,na
1972 Summer Olympics,USA,Athletics,78605,na
1972 Summer Olympics,USA,Athletics,78069,na
1972 Summer Olympics,USA,Athletics,77800,na
1972 Summer Olympics,USA,Athletics,77825,na
1972 Summer Olympics,USA,Athletics,77947,na
1972 Summer Olympics,USA,Athletics,77988,na
1972 Summer Olympics,USA,Athletics,77825,na
1972 Summer Olympics,USA,Athletics,77846,na
1972 Summer Olympics,USA,Athletics,77854,Bronze
1972 Summer Olympics,USA,Athletics,77823,na
1972 Summer Olympics,USA,Athletics,77818,na
1972 Summer Olympics,USA,Athletics,77903,na
1972 Summer Olympics,USA,Athletics,77991,na
1972 Summer Olympics,USA,Athletics,77891,na
1972 Summer Olympics,USA,Athletics,77892,na
1972 Summer Olympics,USA,Athletics,77897,na
1972 Summer Olympics,USA,Athletics,77776,na
1972 Summer Olympics,USA,Athletics,77994,na
1972 Summer Olympics,USA,Athletics,77943,na
1972 Summer Olympics,USA,Athletics,77929,na
1972 Summer Olympics,USA,Athletics,78003,na
1972 Summer Olympics,USA,Athletics,77947,na
1972 Summer Olympics,USA,Athletics,77926,na
1972 Summer Olympics,USA,Athletics,77800,na
1972 Summer Olympics,USA,Athletics,77825,na
1972 Summer Olympics,USA,Athletics,77846,na
1972 Summer Olympics,USA,Athletics,77823,Silver
1972 Summer Olympics,USA,Athletics,77903,Silver
1972 Summer Olympics,USA,Athletics,77991,Silver
1972 Summer Olympics,USA,Athletics,77854,Silver
1972 Summer Olympics,USA,Athletics,77818,Silver
1972 Summer Olympics,USA,Athletics,923566,Silver
1972 Summer Olympics,USA,Athletics,78016,na
1972 Summer Olympics,USA,Athletics,77840,na
1972 Summer Olympics,USA,Athletics,77844,na
1972 Summer Olympics,USA,Athletics,78009,na
1972 Summer Olympics,USA,Athletics,78003,na
1972 Summer Olympics,USA,Athletics,77750,na
